AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street,Month
Central,THEFT PLAIN - PETTY ($950 & UNDER),27.0,F,CLOTHING STORE,,Invest Cont,1100    SANTEE                       ST,,05
Central,OTHER MISCELLANEOUS CRIME,25.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,200    BLOOM                        ST,,05
Central,VIOLATION OF COURT ORDER,49.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 E  7TH                          ST,,05
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,42.0,F,STREET,VERBAL THREAT,Adult Other,5TH,TOWNE,05
Central,ORAL COPULATION,42.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,Invest Cont,500 S  SPRING                       ST,,05
Central,THEFT OF IDENTITY,55.0,M,OTHER BUSINESS,,Invest Cont,500 S  MAIN                         ST,,05
Central,BATTERY - SIMPLE ASSAULT,17.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1500 S  HOPE                         ST,,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),33.0,M,ELEVATOR,,Invest Cont,1300 S  OLIVE                        ST,,05
Central,TRESPASSING,25.0,F,STREET,,Invest Cont,1000 W  OLYMPIC                      BL,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",24.0,M,SIDEWALK,OTHER KNIFE,Invest Cont,3RD                          ST,HILL                         ST,05
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,40.0,F,STREET,,Invest Cont,100 N  HILL                         ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",50.0,M,OTHER BUSINESS,,Adult Arrest,600 W  9TH                          ST,,05
Central,BURGLARY FROM VEHICLE,24.0,F,PARKING LOT,,Invest Cont,900    EVERETT                      ST,,05
Central,INTIMATE PARTNER - SIMPLE ASSAULT,56.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 E  5TH                          ST,,05
Central,DISTURBING THE PEACE,55.0,M,STREET,VERBAL THREAT,Invest Cont,6TH,SAN PEDRO,05
Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",50.0,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,1200 S  FIGUEROA                     ST,,05
Central,BURGLARY FROM VEHICLE,36.0,M,STREET,,Invest Cont,200 E  7TH                          ST,,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),37.0,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,800 S  BROADWAY,,05
Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,STREET,,Invest Cont,1500 S  BROADWAY,,05
Central,PURSE SNATCHING,48.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,GLADYS,05
Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",53.0,F,OFFICE BUILDING/OFFICE,,Adult Other,200 S  HILL                         ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28.0,M,PARKING LOT,,Invest Cont,100 N  LOS ANGELES                  ST,,05
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,21.0,M,PARKING LOT,VERBAL THREAT,Invest Cont,900    SANTEE                       ST,,05
Central,BATTERY WITH SEXUAL CONTACT,39.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,CESAR E CHAVEZ,SPRING,05
Central,BURGLARY,23.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 W  OLYMPIC                      BL,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",47.0,M,OTHER BUSINESS,,Invest Cont,500 S  LOS ANGELES                  ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",69.0,F,CLOTHING STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  LOS ANGELES                  ST,,05
Central,OTHER MISCELLANEOUS CRIME,42.0,M,ALLEY,,Adult Arrest,1000    MAPLE                        AV,,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,M,SIDEWALK,,Adult Arrest,16TH,LOS ANGELES,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,M,STREET,,Adult Other,17TH,BROADWAY,05
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),,M,SIDEWALK,,Invest Cont,5TH,LOS ANGELES,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19.0,M,OTHER STORE,,Invest Cont,400 S  BROADWAY,,05
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),21.0,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,900 W  8TH                          ST,,05
Central,ROBBERY,57.0,M,HOTEL,HAND GUN,Invest Cont,1300 E  7TH                          ST,,05
Central,BURGLARY FROM VEHICLE,22.0,M,STREET,,Invest Cont,OLYMPIC,LOS ANGELES,05
Central,BURGLARY,28.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 W  OLYMPIC                      BL,,05
Central,BATTERY - SIMPLE ASSAULT,39.0,M,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37.0,M,OTHER BUSINESS,,Adult Arrest,700 W  7TH                          ST,,05
Central,VEHICLE - STOLEN,,,PARKING LOT,,Invest Cont,300 S  SPRING                       ST,,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),19.0,M,OTHER STORE,,Invest Cont,400 S  BROADWAY,,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),19.0,M,OTHER STORE,,Invest Cont,400 S  BROADWAY,,05
Central,BATTERY - SIMPLE ASSAULT,52.0,M,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 S  HILL                         ST,,05
Central,BATTERY - SIMPLE ASSAULT,22.0,M,PARKING LOT,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,SANTEE                       ST,9TH                          ST,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),,M,OTHER BUSINESS,,Adult Arrest,500 S  BROADWAY,,05
Southeast,VEHICLE - STOLEN,,,STREET,,Invest Cont,AVALON                       BL,119TH                        ST,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23.0,M,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,,05
Central,DISCHARGE FIREARMS/SHOTS FIRED,34.0,M,STREET,UNKNOWN FIREARM,Invest Cont,BROADWAY,TEMPLE,05
Central,ROBBERY,62.0,M,BUS STOP,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH,BROADWAY,05
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43.0,M,PARKING LOT,BOTTLE,Invest Cont,700 S  BROADWAY,,05
Central,BATTERY - SIMPLE ASSAULT,50.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,SAN JULIAN                   ST,05
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,55.0,M,OTHER PREMISE,VERBAL THREAT,Invest Cont,600 S  SAN PEDRO                    ST,,05
Central,ROBBERY,38.0,M,BAR/COCKTAIL/NIGHTCLUB,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 S  MAIN                         ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25.0,M,HOTEL,,Invest Cont,400 S  FIGUEROA                     ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26.0,M,HOTEL,,Invest Cont,400 S  FIGUEROA                     ST,,05
Central,BATTERY - SIMPLE ASSAULT,31.0,M,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,HILL,COLLEGE,05
Central,BATTERY - SIMPLE ASSAULT,41.0,M,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1200 S  OLIVE                        ST,,05
Central,INTIMATE PARTNER - SIMPLE ASSAULT,58.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 W  6TH                          ST,,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),59.0,F,SIDEWALK,,Invest Cont,6TH                          ST,WALL                         ST,05
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45.0,M,SIDEWALK,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,7TH                          ST,CERES                        ST,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),40.0,F,OTHER BUSINESS,,Invest Cont,500 S  BROADWAY,,05
Central,BATTERY - SIMPLE ASSAULT,69.0,M,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 N  HILL                         ST,,05
Central,BATTERY - SIMPLE ASSAULT,52.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH                          ST,SAN PEDRO,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",29.0,M,OTHER BUSINESS,,Adult Arrest,600 S  BROADWAY,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53.0,M,OTHER BUSINESS,,Invest Cont,600 S  BROADWAY,,05
Central,ATTEMPTED ROBBERY,50.0,F,MARKET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  9TH                          ST,,05
Central,BATTERY - SIMPLE ASSAULT,31.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,05
Central,BATTERY - SIMPLE ASSAULT,47.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 E  6TH                          ST,,05
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),19.0,M,CLOTHING STORE,,Adult Arrest,400 S  BROADWAY,,05
Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",44.0,M,RESTAURANT/FAST FOOD,,Adult Arrest,1100 S  OLIVE                        ST,,05
Central,ROBBERY,23.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600    SAN JULIAN                   ST,,05
Central,BATTERY POLICE (SIMPLE),42.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,FLOWER                       ST,OLYMPIC                      BL,05
Central,BURGLARY FROM VEHICLE,39.0,F,STREET,,Invest Cont,200 N  FIGUEROA                     ST,,05
Central,BURGLARY FROM VEHICLE,54.0,M,STREET,,Invest Cont,YALE                         ST,BERNARD                      ST,05
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,1300 E  6TH                          ST,,05
Central,BATTERY - SIMPLE ASSAULT,51.0,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,05
Central,BATTERY - SIMPLE ASSAULT,47.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 E  6TH                          ST,,05
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),20.0,F,STREET,,Invest Cont,ALPINE,BEAUDRY,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),36.0,F,OTHER BUSINESS,,Invest Cont,800 S  FIGUEROA                     ST,,05
Central,ATTEMPTED ROBBERY,31.0,F,BUS STOP,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,3RD                          ST,BROADWAY,05
Central,THEFT PLAIN - PETTY ($950 & UNDER),,M,OTHER BUSINESS,,Invest Cont,400 S  BROADWAY,,05
Central,OTHER MISCELLANEOUS CRIME,9.0,F,POLICE FACILITY,,Invest Cont,200 E  6TH                          ST,,06
Central,OTHER MISCELLANEOUS CRIME,9.0,M,POLICE FACILITY,,Adult Arrest,200 E  6TH                          ST,,06
Central,BURGLARY,25.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1000    EVERETT                      PL,,06
Central,INTIMATE PARTNER - SIMPLE ASSAULT,40.0,F,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  MAIN                         ST,,05
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",48.0,M,OTHER BUSINESS,,Invest Cont,400 S  LOS ANGELES                  ST,,05
Central,DISTURBING THE PEACE,52.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,400 E  5TH                          ST,,05
Central,ROBBERY,17.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,SAN PEDRO                    ST,05
Central,BATTERY - SIMPLE ASSAULT,35.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 S  HEWITT                       ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),46.0,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,300 W  4TH                          ST,,06
Central,BURGLARY,46.0,F,OTHER STORE,,Invest Cont,100 E  7TH                          ST,,06
Central,INTIMATE PARTNER - SIMPLE ASSAULT,,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800    CENTENNIAL                   ST,,06
Central,BRANDISH WEAPON,50.0,M,SIDEWALK,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,5TH,LOS ANGELES,06
Central,THEFT OF IDENTITY,41.0,M,SINGLE FAMILY DWELLING,,Invest Cont,600 S  SAN PEDRO                    ST,,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),68.0,M,OTHER BUSINESS,,Invest Cont,700 S  FIGUEROA                     ST,,06
Central,BURGLARY,27.0,M,SINGLE FAMILY DWELLING,,Invest Cont,500 S  SPRING                       ST,,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",44.0,F,SIDEWALK,OTHER CUTTING INSTRUMENT,Invest Cont,9TH,SAN PEDRO,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),19.0,M,OTHER STORE,,Adult Arrest,4TH,BROADWAY,06
Central,BOMB SCARE,,,POLICE FACILITY,VERBAL THREAT,Invest Cont,200 N  FIGUEROA                     ST,,05
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,100 S  FIGUEROA                     ST,,06
Central,OTHER MISCELLANEOUS CRIME,59.0,M,OTHER BUSINESS,,Adult Arrest,200 E  6TH                          ST,,06
Central,VEHICLE - STOLEN,,,PARKING LOT,,Invest Cont,500 S  OLIVE                        ST,,06
Central,ARSON,,M,DEPARTMENT STORE,,Invest Cont,400 S  BROADWAY,,06
Central,ARSON,,M,DEPARTMENT STORE,,Invest Cont,400 S  BROADWAY,,06
Central,ROBBERY,34.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    WALL                         ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37.0,M,OTHER BUSINESS,,Invest Cont,100 E  9TH                          ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),47.0,M,STREET,,Invest Cont,MAIN                         ST,17TH                         ST,06
Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,26.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  GRAND                        AV,,06
Central,OTHER MISCELLANEOUS CRIME,,M,SIDEWALK,,Invest Cont,5TH,LOS ANGELES,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600    SAN JULIAN                   ST,,06
Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,,STREET,,Invest Cont,1600 S  FIGUEROA                     ST,,06
Central,OTHER MISCELLANEOUS CRIME,42.0,M,PARKING LOT,,Invest Cont,1100    SANTEE                       ST,,06
Central,THEFT OF IDENTITY,53.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1600 S  HOPE                         ST,,06
Central,DOCUMENT FORGERY / STOLEN FELONY,37.0,F,OFFICE BUILDING/OFFICE,,Invest Cont,300 S  FIGUEROA                     ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24.0,F,CONVENTION CENTER,,Invest Cont,1100 S  FIGUEROA                     ST,,06
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),,M,SIDEWALK,,Adult Arrest,6TH,SAN JULIAN,06
Central,VEHICLE - STOLEN,,,PARKING LOT,,Invest Cont,VENICE,HOPE,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),,M,STREET,,Adult Arrest,5TH                          ST,MAPLE,06
Central,"THEFT, PERSON",21.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,PALMETTO                     ST,HEWITT                       ST,06
Central,BURGLARY,60.0,M,MINI-MART,,Invest Cont,200 E  9TH                          ST,,06
Central,INTIMATE PARTNER - SIMPLE ASSAULT,43.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,WALL                         ST,5TH                          ST,06
Central,BATTERY WITH SEXUAL CONTACT,15.0,F,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,900 N  ALAMEDA                      ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",29.0,F,OTHER BUSINESS,,Invest Cont,700 W  7TH                          ST,,06
Rampart,VEHICLE - STOLEN,,,STREET,,Invest Cont,300 N  MARIPOSA                     AV,,08
Central,INTIMATE PARTNER - SIMPLE ASSAULT,59.0,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO                    ST,,06
Central,THEFT OF IDENTITY,67.0,M,SINGLE FAMILY DWELLING,,Invest Cont,100 N  GRAND                        AV,,06
Central,ROBBERY,50.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,HILL,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),58.0,M,OTHER BUSINESS,,Invest Cont,800 N  ALAMEDA                      ST,,06
Central,BATTERY - SIMPLE ASSAULT,49.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 E  5TH                          ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25.0,F,SINGLE FAMILY DWELLING,,Invest Cont,1200    ELYSIAN PARK                 AV,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",36.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600 N  SPRING                       ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35.0,M,OFFICE BUILDING/OFFICE,,Invest Cont,800 S  FIGUEROA                     ST,,06
Central,BATTERY - SIMPLE ASSAULT,48.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,4TH,TOWNE,06
Central,VIOLATION OF RESTRAINING ORDER,24.0,F,STREET,,Invest Cont,1000    GEORGIA                      ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),32.0,F,STREET,,Invest Cont,GRAND,WASHINGTON,06
Central,"RAPE, FORCIBLE",53.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,MAPLE,06
Central,THEFT OF IDENTITY,55.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 S  MAIN                         ST,,06
Central,BATTERY WITH SEXUAL CONTACT,44.0,F,MEDICAL/DENTAL OFFICES,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,06
Central,THEFT OF IDENTITY,54.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,1200 E  7TH                          ST,,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",BOTTLE,Invest Cont,500    WALL                         ST,,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",39.0,M,OTHER BUSINESS,OTHER KNIFE,Invest Cont,700 S  OLIVE                        ST,,06
Central,BATTERY - SIMPLE ASSAULT,47.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 E  6TH                          ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25.0,F,OTHER BUSINESS,,Adult Arrest,1100 S  LOS ANGELES                  ST,,06
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,,F,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",VERBAL THREAT,Invest Cont,200 N  MAIN                         ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",66.0,M,CONDOMINIUM/TOWNHOUSE,,Invest Cont,800 S  BROADWAY                     ST,,06
Central,DOCUMENT FORGERY / STOLEN FELONY,39.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,200 E  LEROY                        ST,,06
Central,BATTERY - SIMPLE ASSAULT,47.0,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SPRING                       ST,,06
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25.0,F,RESTAURANT/FAST FOOD,,Invest Cont,300 E  2ND                          ST,,06
Central,ORAL COPULATION,53.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 E  6TH                          ST,,06
Central,BATTERY - SIMPLE ASSAULT,28.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,STANFORD,06
Central,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",32.0,F,OTHER BUSINESS,,Invest Cont,600 S  BROADWAY,,06
Rampart,VEHICLE - STOLEN,,,STREET,,Invest Cont,3400    BELLEVUE                     AV,,08
Central,ROBBERY,48.0,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,7TH                          ST,SAN JULIAN                   ST,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),47.0,F,OTHER STORE,,Invest Cont,1100    MAPLE                        AV,,06
Central,THEFT OF IDENTITY,55.0,M,OTHER BUSINESS,,Invest Cont,300 W  5TH                          ST,,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",23.0,M,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,9TH,SAN JULIAN,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),37.0,M,OTHER BUSINESS,,Invest Cont,300 W  2ND                          ST,,06
Central,BATTERY - SIMPLE ASSAULT,47.0,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,HOPE,PICO,06
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,29.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1600 S  MAIN                         ST,,06
Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",63.0,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,12TH,SANTEE,06
Central,VEHICLE - STOLEN,,,PARKING LOT,,Invest Cont,400 W  CESAR E CHAVEZ               AV,,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),,M,STREET,,Invest Cont,1500 S  HOPE                         ST,,06
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,400 W  CESAR E CHAVEZ               AV,,06
Central,KIDNAPPING,18.0,M,OTHER/OUTSIDE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  HILL                         ST,,06
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,25.0,M,RESTAURANT/FAST FOOD,VERBAL THREAT,Invest Cont,800 S  FLOWER                       ST,,06
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,700    BERNARD                      ST,,06
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40.0,F,SIDEWALK,STICK,Invest Cont,400 S  BROADWAY,,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),37.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 N  FIGUEROA                     ST,,06
Central,THEFT PLAIN - PETTY ($950 & UNDER),26.0,F,BANK,,Invest Cont,700 S  FIGUEROA                     ST,,06
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25.0,M,PARKING LOT,,Invest Cont,1500 S  LOS ANGELES                  ST,,06
