,Date Rptd,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street
3562,7/2/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,51,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,2000 E  7TH                          ST,
3563,7/2/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,M,B,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,900    WHITE KNOLL                  DR,
3564,7/2/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),25,F,H,HOSPITAL,,Invest Cont,1400 S  GRAND                        AV,
3565,7/2/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),63,F,B,OTHER RESIDENCE,,Invest Cont,500 S  SAN PEDRO                    ST,
3566,7/2/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,42,M,W,OTHER BUSINESS,,Adult Arrest,800 N  SPRING                       ST,
3567,7/2/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,23,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 S  SAN PEDRO                    ST,
3568,7/2/2010 0:00,Central,CHILD NEGLECT (SEE 300 W.I.C.),17,M,H,OTHER BUSINESS,,Invest Cont,300 E  4TH                          ST,
3569,7/30/2010 0:00,Central,BURGLARY FROM VEHICLE,54,M,B,STREET,,Invest Cont,4TH,LOS ANGELES
3570,7/1/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,M,W,HOTEL,,Invest Cont,600 S  MAIN                         ST,
3571,7/2/2010 0:00,Central,BURGLARY FROM VEHICLE,38,F,H,STREET,,Invest Cont,300    BLOOM                        ST,
3572,7/2/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",38,M,W,RESTAURANT/FAST FOOD,,Invest Cont,800 S  FIGUEROA                     ST,
3573,7/2/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,400    SOLANO                       AV,
3574,7/2/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),23,M,B,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,600 S  LOS ANGELES                  ST,
3575,7/3/2010 0:00,Central,DISTURBING THE PEACE,32,F,W,RESTAURANT/FAST FOOD,,Invest Cont,100 W  5TH                          ST,
3576,7/3/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,M,B,STREET,OTHER KNIFE,Invest Cont,8TH,SANTEE
3577,7/3/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,42,M,H,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3578,7/3/2010 0:00,Central,ATTEMPTED ROBBERY,46,M,B,STREET,MACE/PEPPER SPRAY,Invest Cont,5TH,MAIN
3579,7/3/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),27,F,H,PARKING LOT,,Invest Cont,5TH                          ST,CENTRAL
3580,7/3/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,F,H,OTHER BUSINESS,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,300 E  8TH                          ST,
3581,7/3/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,42,M,W,STREET,,Adult Arrest,1100    MAPLE                        AV,
3582,7/3/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,46,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO                    ST,
3583,7/3/2010 0:00,Central,"RAPE, FORCIBLE",18,F,W,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,900 S  FLOWER                       ST,
3584,7/3/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,1200 S  FIGUEROA                     ST,
3585,7/3/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,58,M,B,HOTEL,MACE/PEPPER SPRAY,Invest Cont,700 S  OLIVE                        ST,
3586,7/4/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,CESAR E CHAVEZ,ALAMEDA
3587,7/3/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,22,F,O,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,BROADWAY
3588,7/3/2010 0:00,Central,BURGLARY FROM VEHICLE,56,F,H,STREET,,Invest Cont,CESAR E CHAVEZ               BL,NEW HIGH                     ST
3589,7/3/2010 0:00,Central,BURGLARY,56,M,O,OTHER STORE,,Invest Cont,1600 S  MAIN                         ST,
3590,7/4/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,700 S  SPRING                       ST,
3591,7/4/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",32,F,B,SINGLE FAMILY DWELLING,,Invest Cont,500 S  SPRING                       ST,
3592,7/4/2010 0:00,Central,BURGLARY FROM VEHICLE,20,M,B,STREET,,Invest Cont,12TH,FLOWER
3593,7/4/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,H,STREET,HAND GUN,Invest Cont,7TH,SPRING                       ST
3594,7/4/2010 0:00,Central,ATTEMPTED ROBBERY,19,F,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    BAUCHET                      ST,
3595,7/4/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",20,F,B,STREET,HAND GUN,Invest Cont,7TH,SPRING
3596,7/4/2010 0:00,Central,BURGLARY FROM VEHICLE,26,M,W,PARKING LOT,,Invest Cont,5TH,HILL
3597,7/4/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),20,M,A,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,600 N  HILL                         ST,
3598,7/4/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",49,M,W,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,
3599,7/4/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,20,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 N  HILL                         PL,
3600,7/4/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,50,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,MAPLE                        AV
3601,7/4/2010 0:00,Central,BURGLARY FROM VEHICLE,28,M,W,STREET,,Invest Cont,FREMONT,TEMPLE
3602,7/5/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),0,M,H,OTHER BUSINESS,,Invest Cont,900 N  BROADWAY,
3603,7/5/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,43,F,B,PARKING UNDERGROUND/BUILDING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  BROADWAY,
3604,7/5/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,900    EVERETT                      ST,
3605,7/5/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),64,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,600    CROCKER                      ST,
3606,7/5/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,54,M,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  LOS ANGELES                  ST,
3607,7/5/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),21,M,H,MARKET,,Invest Cont,500 W  6TH                          ST,
3608,7/5/2010 0:00,Central,BURGLARY FROM VEHICLE,27,F,W,PARKING LOT,,Invest Cont,HILL,TEMPLE
3609,7/5/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,35,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  MAIN                         ST,
3610,7/5/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),36,M,H,STREET,,Invest Cont,HILL,COLLEGE
3611,7/5/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,27,M,H,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3612,7/6/2010 0:00,Central,TRESPASSING,68,M,H,"TERMINAL, OTHER THAN MTA",,Invest Cont,800 N  ALAMEDA                      ST,
3613,7/5/2010 0:00,Central,"THEFT, PERSON",26,F,H,OTHER BUSINESS,,Invest Cont,800 S  HILL                         ST,
3614,7/6/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",31,F,H,MEDICAL/DENTAL OFFICES,,Invest Cont,1400 S  GRAND                        AV,
3615,7/6/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",OTHER KNIFE,Invest Cont,500    SAN JULIAN                   ST,
3616,7/6/2010 0:00,Central,BURGLARY,57,M,W,OFFICE BUILDING/OFFICE,,Invest Cont,800 S  FIGUEROA                     ST,
3617,7/6/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,15,F,H,SIDEWALK,,Invest Cont,12TH                         ST,MAPLE
3618,7/6/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,SIDEWALK,,Adult Arrest,11TH                         ST,MAPLE                        ST
3619,7/6/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,STREET,,Adult Arrest,300 E  OLYMPIC                      BL,
3620,7/7/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,58,M,H,STREET,,Invest Cont,600 S  SAN PEDRO                    ST,
3621,7/7/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,27,F,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,800 S  HILL                         ST,
3622,7/7/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,20,F,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,800 S  HILL                         ST,
3623,7/7/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),50,M,H,PARKING LOT,,Invest Cont,100 E  5TH                          ST,
3624,7/7/2010 0:00,Central,VIOLATION OF COURT ORDER,56,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Adult Other,600 E  5TH                          ST,
3625,7/7/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,53,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000 N  ALAMEDA                      ST,
3626,7/7/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,28,M,W,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SPRING                       ST,8TH                          ST
3627,7/7/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,0,M,W,HOTEL,,Invest Cont,900 W  OLYMPIC                      BL,
3628,7/7/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,F,W,STREET,,Invest Cont,1100    MAPLE                        AV,
3629,7/7/2010 0:00,Central,THEFT OF IDENTITY,34,F,A,OTHER BUSINESS,,Invest Cont,1100    MAPLE                        AV,
3630,7/7/2010 0:00,Central,THEFT OF IDENTITY,53,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 W  17TH                         ST,
3631,7/7/2010 0:00,Central,THEFT OF IDENTITY,49,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 W  17TH                         ST,
3632,7/5/2010 0:00,Central,BURGLARY FROM VEHICLE,25,M,W,PARKING LOT,,Invest Cont,1200 S  FIGUEROA                     ST,
3633,7/7/2010 0:00,Central,BOMB SCARE,0,M,X,POLICE FACILITY,VERBAL THREAT,Invest Cont,100 N  LOS ANGELES                  ST,
3634,7/7/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",48,M,B,OTHER BUSINESS,,Invest Cont,1100 S  BROADWAY,
3635,7/7/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),48,M,B,OTHER BUSINESS,,Invest Cont,1100 S  BROADWAY,
3636,7/7/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),28,F,W,OTHER BUSINESS,,Invest Cont,100 W  5TH                          ST,
3637,7/7/2010 0:00,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,42,M,B,MANUFACTURING COMPANY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3638,7/7/2010 0:00,Central,BURGLARY FROM VEHICLE,27,M,B,PARKING UNDERGROUND/BUILDING,,Invest Cont,600 W  6TH                          ST,
3639,7/7/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",35,M,H,PARKING LOT,,Invest Cont,600 S  FLOWER                       ST,
3640,7/6/2010 0:00,Central,BOMB SCARE,0,M,W,MEDICAL/DENTAL OFFICES,VERBAL THREAT,Invest Cont,700 S  FIGUEROA                     ST,
3641,7/7/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,M,H,OTHER BUSINESS,,Invest Cont,600 S  FIGUEROA                     ST,
3642,7/7/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),44,F,W,PARKING LOT,,Invest Cont,800 N  BROADWAY,
3643,7/7/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,B,STREET,VEHICLE,Invest Cont,SANTA FE,JESSE
3644,7/8/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,B,OTHER PREMISE,,Adult Other,600 S  SAN PEDRO                    ST,
3645,7/8/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",46,F,H,OTHER BUSINESS,,Invest Cont,700 S  HILL                         ST,
3646,7/8/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,38,F,B,STREET,,Adult Other,SAN PEDRO                    ST,WINSTON
3647,7/8/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,38,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SAN PEDRO                    ST,WINSTON
3648,7/8/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,F,W,OTHER PREMISE,,Invest Cont,200 E  6TH                          ST,
3649,7/8/2010 0:00,Central,BURGLARY,50,M,H,OTHER BUSINESS,,Invest Cont,600 W  9TH                          ST,
3650,7/8/2010 0:00,Central,CRUELTY TO ANIMALS,0,M,O,STREET,,Invest Cont,300 W  11TH                         ST,
3651,7/6/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),59,M,B,MOTEL,,Invest Cont,5TH                          ST,SAN JULIAN
3652,7/8/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),49,M,B,SIDEWALK,,Invest Cont,6TH                          ST,STANFORD
3653,7/8/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,53,F,B,HOTEL,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,600 S  MAIN                         ST,
3654,7/8/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,SIDEWALK,,Invest Cont,600 N  SPRING                       ST,
3655,7/8/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),50,M,W,LIBRARY,,Invest Cont,600 W  5TH                          ST,
3656,7/10/2010 0:00,Central,BURGLARY,19,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 S  SPRING                       ST,
3657,7/8/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,37,F,W,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  FIGUEROA                     ST,
3658,7/8/2010 0:00,Central,BURGLARY FROM VEHICLE,38,M,W,SIDEWALK,,Invest Cont,HILL                         ST,WASHINGTON                   BL
3659,7/7/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",32,F,B,STREET,,Invest Cont,500 S  SPRING                       ST,
3660,7/8/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,39,F,H,OTHER BUSINESS,,Invest Cont,800    WILSHIRE                     BL,
3661,7/7/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,41,M,O,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000 S  BROADWAY,
3662,7/8/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),0,M,H,RESTAURANT/FAST FOOD,,Adult Arrest,800    WILSHIRE                     BL,
3663,7/9/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,900 N  BEAUDRY                      AV,
3664,7/9/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,35,M,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH,SPRING                       ST
3665,7/8/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),53,F,H,SINGLE FAMILY DWELLING,,Invest Cont,300    BLOOM                        ST,
3666,7/9/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 W  6TH                          ST,
3667,7/8/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,45,F,W,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3668,7/8/2010 0:00,Central,"BURGLARY FROM VEHICLE, ATTEMPTED",51,M,O,STREET,,Invest Cont,100 N  FREMONT                      AV,
3669,7/8/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,47,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,8TH,MAPLE
3670,7/9/2010 0:00,Central,ATTEMPTED ROBBERY,52,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO                    ST,
3671,7/9/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),44,M,W,PARKING LOT,,Invest Cont,11TH                         ST,OLIVE                        ST
3672,7/9/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,M,W,STREET,,Invest Cont,6TH                          ST,FLOWER                       ST
3673,7/9/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),50,F,W,RESTAURANT/FAST FOOD,,Invest Cont,300 S  GRAND                        AV,
3674,7/9/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,19,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1300    MAGDALENA                    ST,
3675,7/9/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,H,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,4TH,BROADWAY
3676,7/9/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,M,H,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,4TH,BROADWAY
3677,7/9/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,B,STREET,ROCK/THROWN OBJECT,Invest Cont,4TH,BROADWAY
3678,7/9/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",51,F,W,OTHER PREMISE,,Invest Cont,100    PASEO DE LA PLAZA,
3679,7/9/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,53,M,B,STREET,VERBAL THREAT,Invest Cont,600    SAN JULIAN                   ST,
3680,7/9/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",40,M,H,STREET,,Invest Cont,1100    SANTEE                       ST,
3681,7/9/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",60,M,W,OTHER BUSINESS,,Invest Cont,200 W  5TH                          ST,
3682,7/9/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),53,M,W,OTHER PREMISE,,Invest Cont,700 S  FLOWER                       ST,
3683,7/9/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,9,M,O,SIDEWALK,,Adult Arrest,5TH,SAN PEDRO                    ST
3684,7/9/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,45,M,B,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1100    SANTEE                       ST,
3685,7/9/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,33,M,B,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,
3686,7/9/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,48,M,O,OTHER STORE,,Invest Cont,800 S  LOS ANGELES                  ST,
3687,7/9/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,60,F,B,HOTEL,VERBAL THREAT,Invest Cont,800 E  6TH                          ST,
3688,7/9/2010 0:00,Central,THEFT OF IDENTITY,59,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 S  SPRING                       ST,
3689,7/10/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",54,F,O,SINGLE FAMILY DWELLING,,Invest Cont,500 N  FIGUEROA                     ST,
3690,7/9/2010 0:00,Central,BURGLARY FROM VEHICLE,24,M,H,PARKING LOT,,Invest Cont,2ND,ALAMEDA                      ST
3691,7/9/2010 0:00,Central,BURGLARY FROM VEHICLE,21,M,W,STREET,,Invest Cont,900    YALE                         ST,
3692,7/10/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,F,B,HOSPITAL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1300 S  HOPE                         ST,
3693,7/9/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,H,STREET,OTHER KNIFE,Invest Cont,CESAR E CHAVEZ               BL,MAIN                         ST
3694,7/10/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),80,M,O,RESTAURANT/FAST FOOD,,Invest Cont,1800 S  HILL                         ST,
3695,7/10/2010 0:00,Central,BURGLARY FROM VEHICLE,34,M,W,PARKING LOT,,Invest Cont,800 S  OLIVE                        ST,
3696,7/10/2010 0:00,Central,BURGLARY FROM VEHICLE,25,M,O,PARKING LOT,,Invest Cont,800 S  OLIVE                        ST,
3697,7/10/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,34,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,GRAND                        AV
3698,7/10/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,GRAND                        AV
3699,7/10/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,B,STREET,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,SAN JULIAN,5TH                          ST
3700,7/10/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),49,M,B,LIBRARY,,Invest Cont,200 S  LOS ANGELES                  ST,
3701,7/10/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",42,F,H,OTHER BUSINESS,,Invest Cont,1000    SANTEE                       ST,
3702,7/10/2010 0:00,Central,BURGLARY FROM VEHICLE,46,F,B,PARKING LOT,,Invest Cont,600 S  FLOWER                       ST,
3703,7/10/2010 0:00,Central,BURGLARY,84,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,200 S  OLIVE                        ST,
3704,7/10/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,M,H,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,7TH                          ST,SAN JULIAN
3705,7/10/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,40,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600    SAN JULIAN                   ST,
3706,7/10/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",52,M,B,HOTEL,,Adult Arrest,300 E  5TH                          ST,
3707,7/12/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,LOS ANGELES,6TH                          ST
3708,7/11/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,49,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 S  MAIN                         ST,
3709,7/11/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,22,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 W  OLYMPIC                      BL,
3710,7/11/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,26,M,W,BAR/COCKTAIL/NIGHTCLUB,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 W  7TH                          ST,
3711,7/10/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),24,M,H,OTHER PREMISE,,Invest Cont,500 S  SAN PEDRO                    ST,
3712,7/10/2010 0:00,Central,BURGLARY FROM VEHICLE,26,M,O,PARKING LOT,,Invest Cont,300 W  8TH                          ST,
3713,7/10/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,70,M,W,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,WALL                         ST
3714,7/10/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,24,F,B,SINGLE FAMILY DWELLING,VERBAL THREAT,Invest Cont,400 S  HILL                         ST,
